Speaker,,Start,End,Start_seconds,Start_samples,End_seconds,End_samples
Tamaki,461,0:23:08.95,0:23:12.75,1388.95,61252695,1392.75,61420275
Tamaki,462,0:23:12.75,0:23:17.90,1392.75,61420275,1397.9,61647390
Tamaki,464,0:23:21.50,0:23:24.75,1401.5,61806150,1404.75,61949475
Tamaki,466,0:23:25.25,0:23:28.55,1405.25,61971525,1408.55,62117055
Tamaki,468,0:23:29.30,0:23:32.53,1409.3,62150130,1412.53,62292573
Tamaki,469,0:23:32.53,0:23:35.15,1412.53,62292573,1415.15,62408115
Tamaki,472,0:23:37.55,0:23:39.75,1417.55,62513955,1419.75,62610975
Tamaki,474,0:23:45.10,0:23:48.95,1425.1,62846909,1428.95,63016695
Tamaki,476,0:23:50.90,0:23:54.25,1430.9,63102690,1434.25,63250425
Tamaki,478,0:23:56.50,0:24:00.36,1436.5,63349650,1440.36,63519875
Tamaki,479,0:24:00.36,0:24:01.66,1440.36,63519875,1441.66,63577206
Tamaki,480,0:24:01.66,0:24:04.63,1441.66,63577206,1444.63,63708183
Tamaki,481,0:24:04.63,0:24:05.65,1444.63,63708183,1445.65,63753165
Tamaki,482,0:24:05.65,0:24:11.65,1445.65,63753165,1451.65,64017765
Tamaki,483,0:24:11.65,0:24:14.90,1451.65,64017765,1454.9,64161090
Tamaki,485,0:24:16.45,0:24:17.70,1456.45,64229445,1457.7,64284570
Tamaki,486,0:24:17.70,0:24:21.92,1457.7,64284570,1461.92,64470672
Tamaki,487,0:24:21.92,0:24:23.65,1461.92,64470672,1463.65,64546965
Tamaki,489,0:24:25.40,0:24:27.39,1465.4,64624140,1467.39,64711899
Tamaki,490,0:24:27.39,0:24:29.10,1467.39,64711899,1469.1,64787309
Tamaki,502,0:24:56.95,0:24:58.75,1496.95,66015495,1498.75,66094875
Tamaki,505,0:25:03.45,0:25:06.60,1503.45,66302145,1506.6,66441059
Tamaki,507,0:25:11.85,0:25:16.70,1511.85,66672584,1516.7,66886470
Tamaki,509,0:25:18.45,0:25:19.85,1518.45,66963645,1519.85,67025384
Tamaki,511,0:25:23.30,0:25:26.20,1523.3,67177530,1526.2,67305420
Tamaki,521,0:25:59.05,0:26:00.85,1559.05,68754105,1560.85,68833485
Tamaki,525,0:26:16.00,0:26:18.90,1576.0,69501600,1578.9,69629490
Tamaki,527,0:26:22.50,0:26:24.20,1582.5,69788250,1584.2,69863220
Tamaki,529,0:26:27.50,0:26:28.60,1587.5,70008750,1588.6,70057260
Tamaki,531,0:26:30.20,0:26:36.30,1590.2,70127820,1596.3,70396830
Tamaki,533,0:26:38.25,0:26:43.90,1598.25,70482825,1603.9,70731990
Tamaki,536,0:26:49.50,0:26:52.00,1609.5,70978950,1612.0,71089200
Tamaki,538,0:26:58.35,0:27:00.90,1618.35,71369235,1620.9,71481690
Tamaki,542,0:27:08.90,0:27:10.55,1628.9,71834490,1630.55,71907255
Tamaki,545,0:27:19.00,0:27:21.65,1639.0,72279900,1641.65,72396765
Tamaki,547,0:27:24.60,0:27:26.50,1644.6,72526860,1646.5,72610650
Tamaki,549,0:27:27.45,0:27:30.67,1647.45,72652545,1650.67,72794547
Tamaki,550,0:27:30.67,0:27:34.10,1650.67,72794547,1654.1,72945810
Tamaki,552,0:27:36.10,0:27:39.55,1656.1,73034010,1659.55,73186155
Tamaki,563,0:28:15.85,0:28:17.10,1695.85,74786985,1697.1,74842110
Tamaki,565,0:28:19.55,0:28:20.95,1699.55,74950155,1700.95,75011895
Tamaki,567,0:28:23.55,0:28:25.30,1703.55,75126555,1705.3,75203730
Tamaki,569,0:28:26.60,0:28:30.60,1706.6,75261060,1710.6,75437460
Tamaki,571,0:28:36.60,0:28:37.90,1716.6,75702060,1717.9,75759390
Tamaki,574,0:28:43.45,0:28:44.85,1723.45,76004145,1724.85,76065885
Tamaki,577,0:28:53.05,0:28:56.35,1733.05,76427505,1736.35,76573035
Tamaki,580,0:29:04.00,0:29:09.30,1744.0,76910400,1749.3,77144130
Tamaki,582,0:29:11.65,0:29:15.15,1751.65,77247765,1755.15,77402115
Tamaki,586,0:29:22.70,0:29:24.55,1762.7,77735070,1764.55,77816655
Tamaki,588,0:29:27.95,0:29:33.20,1767.95,77966595,1773.2,78198120
Tamaki,589,0:29:33.20,0:29:36.57,1773.2,78198120,1776.57,78346737
Tamaki,590,0:29:36.57,0:29:40.45,1776.57,78346737,1780.45,78517845
Tamaki,591,0:29:43.30,0:29:45.70,1783.3,78643530,1785.7,78749370
Tamaki,597,0:30:07.20,0:30:08.95,1807.2,79697520,1808.95,79774695
Tamaki,599,0:30:11.60,0:30:14.65,1811.6,79891560,1814.65,80026065
Tamaki,605,0:30:31.70,0:30:33.05,1831.7,80777970,1833.05,80837505
Tamaki,607,0:30:38.35,0:30:40.08,1838.35,81071235,1840.08,81147528
Tamaki,608,0:30:40.08,0:30:41.55,1840.08,81147528,1841.55,81212355
Tamaki,610,0:30:46.70,0:30:49.40,1846.7,81439470,1849.4,81558540
Tamaki,612,0:30:53.95,0:30:55.15,1853.95,81759195,1855.15,81812115
Tamaki,615,0:31:02.90,0:31:07.35,1862.9,82153890,1867.35,82350135
Tamaki,617,0:31:10.20,0:31:13.05,1870.2,82475820,1873.05,82601505
Tamaki,619,0:31:20.70,0:31:22.10,1880.7,82938870,1882.1,83000610
Tamaki,621,0:31:25.55,0:31:26.60,1885.55,83152755,1886.6,83199060
Tamaki,623,0:31:30.75,0:31:34.25,1890.75,83382075,1894.25,83536425
Tamaki,626,0:31:41.80,0:31:44.00,1901.8,83869380,1904.0,83966400
Tamaki,628,0:31:47.15,0:31:50.62,1907.15,84105315,1910.62,84258342
Tamaki,629,0:31:50.62,0:31:53.75,1910.62,84258342,1913.75,84396375
Tamaki,632,0:31:58.15,0:32:02.75,1918.15,84590415,1922.75,84793275
Tamaki,634,0:32:04.75,0:32:06.75,1924.75,84881475,1926.75,84969675
Tamaki,636,0:32:07.85,0:32:12.53,1927.85,85018185,1932.53,85224573
Tamaki,637,0:32:12.53,0:32:15.31,1932.53,85224573,1935.31,85347171
Tamaki,638,0:32:15.31,0:32:18.10,1935.31,85347171,1938.1,85470210
Tamaki,639,0:32:18.10,0:32:19.80,1938.1,85470210,1939.8,85545180
Tamaki,640,0:32:19.80,0:32:21.32,1939.8,85545180,1941.32,85612212
Tamaki,641,0:32:21.32,0:32:24.18,1941.32,85612212,1944.18,85738338
Tamaki,642,0:32:24.18,0:32:26.92,1944.18,85738338,1946.92,85859172
Tamaki,643,0:32:26.92,0:32:31.40,1946.92,85859172,1951.4,86056740
Tamaki,644,0:32:31.40,0:32:33.80,1951.4,86056740,1953.8,86162580
Tamaki,646,0:32:37.20,0:32:39.80,1957.2,86312520,1959.8,86427180
Tamaki,648,0:32:48.50,0:32:51.65,1968.5,86810850,1971.65,86949765
Tamaki,650,0:32:54.10,0:32:56.80,1974.1,87057810,1976.8,87176880
Tamaki,652,0:33:00.20,0:33:04.23,1980.2,87326820,1984.23,87504543
Tamaki,653,0:33:04.23,0:33:08.10,1984.23,87504543,1988.1,87675210
Tamaki,656,0:33:12.65,0:33:15.73,1992.65,87875865,1995.73,88011693
Tamaki,657,0:33:15.73,0:33:17.95,1995.73,88011693,1997.95,88109595
Tamaki,659,0:33:19.85,0:33:22.35,1999.85,88193385,2002.35,88303635
Tamaki,660,0:33:22.35,0:33:25.90,2002.35,88303635,2005.9,88460190
Tamaki,661,0:33:25.90,0:33:29.16,2005.9,88460190,2009.16,88603956
Tamaki,662,0:33:29.16,0:33:31.65,2009.16,88603956,2011.65,88713765
Tamaki,663,0:33:31.65,0:33:35.25,2011.65,88713765,2015.25,88872525
Tamaki,665,0:33:38.25,0:33:39.65,2018.25,89004825,2019.65,89066565
Tamaki,666,0:33:39.65,0:33:42.15,2019.65,89066565,2022.15,89176815
Tamaki,668,0:33:44.85,0:33:49.50,2024.85,89295885,2029.5,89500950
Tamaki,670,0:34:00.45,0:34:02.35,2040.45,89983845,2042.35,90067635
Tamaki,674,0:34:17.00,0:34:20.00,2057.0,90713700,2060.0,90846000
Tamaki,676,0:34:23.20,0:34:28.00,2063.2,90987119,2068.0,91198800
Tamaki,678,0:34:32.75,0:34:37.10,2072.75,91408275,2077.1,91600110
Tamaki,681,0:34:44.95,0:34:47.70,2084.95,91946294,2087.7,92067569
Tamaki,682,0:34:48.00,0:34:51.40,2088.0,92080800,2091.4,92230740
Tamaki,683,0:34:51.40,0:34:56.67,2091.4,92230740,2096.67,92463147
Tamaki,684,0:34:56.67,0:35:01.63,2096.67,92463147,2101.63,92681883
Tamaki,685,0:35:01.63,0:35:05.61,2101.63,92681883,2105.61,92857401
Tamaki,686,0:35:05.61,0:35:08.45,2105.61,92857401,2108.45,92982644
Tamaki,689,0:35:17.55,0:35:19.25,2117.55,93383955,2119.25,93458925
Tamaki,693,0:35:29.90,0:35:31.30,2129.9,93928590,2131.3,93990330
Tamaki,695,0:35:34.20,0:35:39.90,2134.2,94118219,2139.9,94369590
Tamaki,696,0:35:39.90,0:35:44.50,2139.9,94369590,2144.5,94572450
Tamaki,700,0:36:00.50,0:36:03.05,2160.5,95278050,2163.05,95390505
Tamaki,702,0:36:04.10,0:36:08.58,2164.1,95436810,2168.58,95634378
Tamaki,703,0:36:08.58,0:36:13.15,2168.58,95634378,2173.15,95835915
Tamaki,705,0:36:17.15,0:36:21.60,2177.15,96012315,2181.6,96208560
Tamaki,709,0:36:33.75,0:36:36.95,2193.75,96744375,2196.95,96885494
Tamaki,712,0:36:48.05,0:36:49.80,2208.05,97375005,2209.8,97452180
Tamaki,715,0:36:56.05,0:36:58.85,2216.05,97727805,2218.85,97851285
Tamaki,717,0:37:00.75,0:37:03.35,2220.75,97935075,2223.35,98049735
Tamaki,720,0:37:08.70,0:37:13.45,2228.7,98285669,2233.45,98495144
Tamaki,724,0:37:22.25,0:37:24.25,2242.25,98883225,2244.25,98971425
Tamaki,730,0:37:46.45,0:37:48.05,2266.45,99950444,2268.05,100021005
Tamaki,732,0:37:51.40,0:37:52.40,2271.4,100168740,2272.4,100212840
Tamaki,734,0:37:53.00,0:37:54.60,2273.0,100239300,2274.6,100309860
Tamaki,736,0:37:57.15,0:38:04.12,2277.15,100422315,2284.12,100729692
Tamaki,737,0:38:04.12,0:38:06.68,2284.12,100729692,2286.68,100842588
Tamaki,738,0:38:06.68,0:38:09.35,2286.68,100842588,2289.35,100960335
Tamaki,739,0:38:09.35,0:38:12.55,2289.35,100960335,2292.55,101101455
Tamaki,740,0:38:12.55,0:38:17.28,2292.55,101101455,2297.28,101310048
Tamaki,741,0:38:17.28,0:38:22.43,2297.28,101310048,2302.43,101537163
Tamaki,742,0:38:22.43,0:38:25.13,2302.43,101537163,2305.13,101656233
Tamaki,743,0:38:25.13,0:38:28.00,2305.13,101656233,2308.0,101782800
Tamaki,744,0:38:28.00,0:38:28.90,2308.0,101782800,2308.9,101822490
Tamaki,745,0:38:28.90,0:38:31.27,2308.9,101822490,2311.27,101927007
Tamaki,746,0:38:31.27,0:38:33.30,2311.27,101927007,2313.3,102016530
Tamaki,748,0:38:36.25,0:38:38.95,2316.25,102146625,2318.95,102265694
Tamaki,750,0:38:41.50,0:38:43.85,2321.5,102378150,2323.85,102481785
Tamaki,759,0:39:23.55,0:39:25.30,2363.55,104232555,2365.3,104309730
Tamaki,764,0:39:45.10,0:39:46.90,2385.1,105182910,2386.9,105262290
Tamaki,766,0:39:49.90,0:39:52.15,2389.9,105394590,2392.15,105493815
Tamaki,768,0:39:53.95,0:39:57.85,2393.95,105573194,2397.85,105745185
Tamaki,771,0:40:04.15,0:40:07.55,2404.15,106023015,2407.55,106172955
Tamaki,772,0:40:07.55,0:40:09.70,2407.55,106172955,2409.7,106267769
Tamaki,777,0:40:28.05,0:40:30.35,2428.05,107077005,2430.35,107178435
Tamaki,779,0:40:32.50,0:40:34.05,2432.5,107273250,2434.05,107341605
Tamaki,781,0:40:35.15,0:40:38.00,2435.15,107390115,2438.0,107515800
Tamaki,784,0:40:46.35,0:40:49.55,2446.35,107884035,2449.55,108025155
Tamaki,786,0:40:52.25,0:40:58.40,2452.25,108144225,2458.4,108415440
Tamaki,788,0:41:04.65,0:41:07.05,2464.65,108691065,2467.05,108796905
Tamaki,790,0:41:09.95,0:41:12.35,2469.95,108924794,2472.35,109030635
Tamaki,792,0:41:15.10,0:41:20.50,2475.1,109151910,2480.5,109390050
Tamaki,793,0:41:20.50,0:41:24.12,2480.5,109390050,2484.12,109549692
Tamaki,794,0:41:24.12,0:41:29.75,2484.12,109549692,2489.75,109797975
Tamaki,795,0:41:29.75,0:41:32.25,2489.75,109797975,2492.25,109908225
Tamaki,799,0:41:45.65,0:41:48.85,2505.65,110499165,2508.85,110640285
Tamaki,802,0:41:55.50,0:41:58.47,2515.5,110933550,2518.47,111064526
Tamaki,803,0:41:58.47,0:42:02.35,2518.47,111064526,2522.35,111235635
Tamaki,805,0:42:03.50,0:42:05.40,2523.5,111286350,2525.4,111370140
Tamaki,808,0:42:12.35,0:42:14.40,2532.35,111676635,2534.4,111767040
Tamaki,811,0:42:27.35,0:42:29.40,2547.35,112338135,2549.4,112428540
Tamaki,812,0:42:29.40,0:42:32.37,2549.4,112428540,2552.37,112559517
Tamaki,813,0:42:32.37,0:42:33.75,2552.37,112559517,2553.75,112620375
Tamaki,817,0:42:44.15,0:42:48.00,2564.15,113079015,2568.0,113248800
Tamaki,818,0:42:48.00,0:42:50.45,2568.0,113248800,2570.45,113356844
Tamaki,820,0:42:53.15,0:42:55.40,2573.15,113475915,2575.4,113575140
Tamaki,822,0:42:57.15,0:43:01.55,2577.15,113652315,2581.55,113846355
Tamaki,826,0:43:12.00,0:43:14.40,2592.0,114307200,2594.4,114413040
Tamaki,829,0:43:19.65,0:43:23.82,2599.65,114644565,2603.82,114828462
Tamaki,830,0:43:23.82,0:43:27.55,2603.82,114828462,2607.55,114992955
Tamaki,832,0:43:34.35,0:43:36.80,2614.35,115292835,2616.8,115400880
Tamaki,834,0:43:40.70,0:43:48.00,2620.7,115572869,2628.0,115894800
Tamaki,837,0:43:52.65,0:43:55.05,2632.65,116099865,2635.05,116205705
Tamaki,838,0:43:59.45,0:44:06.40,2639.45,116399744,2646.4,116706240
Tamaki,839,0:44:06.40,0:44:10.84,2646.4,116706240,2650.84,116902044
Tamaki,840,0:44:10.84,0:44:15.75,2650.84,116902044,2655.75,117118575
Tamaki,841,0:44:15.75,0:44:18.95,2655.75,117118575,2658.95,117259694
Tamaki,843,0:44:21.65,0:44:26.40,2661.65,117378765,2666.4,117588240
Tamaki,846,0:44:35.05,0:44:41.90,2675.05,117969705,2681.9,118271790
Tamaki,848,0:44:46.40,0:44:47.69,2686.4,118470240,2687.69,118527129
Tamaki,849,0:44:47.69,0:44:52.35,2687.69,118527129,2692.35,118732635
Tamaki,851,0:44:54.25,0:44:58.75,2694.25,118816425,2698.75,119014875
Tamaki,854,0:45:13.40,0:45:16.95,2713.4,119660940,2716.95,119817494
Tamaki,856,0:45:24.85,0:45:28.55,2724.85,120165885,2728.55,120329055
Tamaki,858,0:45:31.90,0:45:33.65,2731.9,120476790,2733.65,120553965
Tamaki,860,0:45:38.50,0:45:40.85,2738.5,120767850,2740.85,120871485
Tamaki,862,0:45:46.20,0:45:48.00,2746.2,121107419,2748.0,121186800
Tamaki,865,0:45:53.15,0:45:55.80,2753.15,121413915,2755.8,121530780
Tamaki,871,0:46:08.75,0:46:11.25,2768.75,122101875,2771.25,122212125
Tamaki,874,0:46:23.40,0:46:24.40,2783.4,122747940,2784.4,122792040
Tamaki,876,0:46:26.95,0:46:28.80,2786.95,122904494,2788.8,122986080
Tamaki,878,0:46:33.90,0:46:36.35,2793.9,123210990,2796.35,123319035
Tamaki,880,0:46:40.70,0:46:42.90,2800.7,123510869,2802.9,123607890
Tamaki,886,0:47:01.60,0:47:05.00,2821.6,124432560,2825.0,124582500
Tamaki,888,0:47:08.40,0:47:12.10,2828.4,124732440,2832.1,124895610
Tamaki,893,0:47:32.85,0:47:34.60,2852.85,125810685,2854.6,125887860
Tamaki,896,0:47:40.75,0:47:43.50,2860.75,126159075,2863.5,126280350
Tamaki,897,0:47:43.50,0:47:44.50,2863.5,126280350,2864.5,126324450
Tamaki,899,0:47:45.65,0:47:47.75,2865.65,126375165,2867.75,126467775
Tamaki,901,0:47:50.00,0:47:52.25,2870.0,126567000,2872.25,126666225
Tamaki,903,0:47:53.55,0:47:55.35,2873.55,126723555,2875.35,126802935
Tamaki,904,0:47:57.55,0:48:02.30,2877.55,126899955,2882.3,127109430
Tamaki,906,0:48:04.80,0:48:12.65,2884.8,127219680,2892.65,127565865
Tamaki,907,0:48:12.65,0:48:15.53,2892.65,127565865,2895.53,127692873
Tamaki,908,0:48:15.53,0:48:20.45,2895.53,127692873,2900.45,127909844
Tamaki,909,0:48:20.45,0:48:22.97,2900.45,127909844,2902.97,128020976
Tamaki,910,0:48:22.97,0:48:27.10,2902.97,128020976,2907.1,128203110
Tamaki,911,0:48:27.10,0:48:29.10,2907.1,128203110,2909.1,128291310
Tamaki,914,0:48:41.20,0:48:42.60,2921.2,128824919,2922.6,128886660
Tamaki,916,0:48:46.95,0:48:48.15,2926.95,129078494,2928.15,129131415
Tamaki,920,0:48:53.45,0:48:55.95,2933.45,129365144,2935.95,129475394
Tamaki,922,0:48:56.80,0:48:57.85,2936.8,129512880,2937.85,129559185
Tamaki,929,0:49:11.05,0:49:12.47,2951.05,130141305,2952.47,130203926
Tamaki,930,0:49:12.47,0:49:13.76,2952.47,130203926,2953.76,130260816
Tamaki,941,0:49:37.98,0:49:39.76,2977.98,131328918,2979.76,131407416
Tamaki,945,0:49:46.92,0:49:49.00,2986.92,131723172,2989.0,131814900
Tamaki,947,0:49:53.63,0:49:55.23,2993.63,132019083,2995.23,132089643
Tamaki,949,0:49:57.36,0:49:59.40,2997.36,132183576,2999.4,132273540
Tamaki,951,0:50:01.89,0:50:03.27,3001.89,132383349,3003.27,132444207
Tamaki,952,0:50:03.27,0:50:05.45,3003.27,132444207,3005.45,132540344
Tamaki,961,0:50:30.45,0:50:34.00,3030.45,133642844,3034.0,133799400
Tamaki,964,0:50:38.35,0:50:43.30,3038.35,133991235,3043.3,134209530
Tamaki,969,0:50:52.50,0:50:54.75,3052.5,134615250,3054.75,134714475
Tamaki,971,0:50:58.90,0:51:00.65,3058.9,134897490,3060.65,134974665
Tamaki,973,0:51:04.10,0:51:06.95,3064.1,135126810,3066.95,135252495
Tamaki,975,0:51:10.80,0:51:12.20,3070.8,135422280,3072.2,135484020
Tamaki,978,0:51:18.50,0:51:20.35,3078.5,135761850,3080.35,135843435
Tamaki,983,0:51:32.25,0:51:33.27,3092.25,136368225,3093.27,136413207
Tamaki,984,0:51:33.27,0:51:36.84,3093.27,136413207,3096.84,136570644
Tamaki,985,0:51:36.84,0:51:40.25,3096.84,136570644,3100.25,136721025
Tamaki,987,0:51:43.60,0:51:44.18,3103.6,136868760,3104.18,136894338
Tamaki,988,0:51:44.18,0:51:47.51,3104.18,136894338,3107.51,137041191
Tamaki,989,0:51:47.51,0:51:50.07,3107.51,137041191,3110.07,137154087
Tamaki,990,0:51:50.07,0:51:52.50,3110.07,137154087,3112.5,137261250
Tamaki,991,0:51:52.50,0:51:55.35,3112.5,137261250,3115.35,137386935
Tamaki,994,0:52:01.85,0:52:06.50,3121.85,137673585,3126.5,137878650
Tamaki,996,0:52:07.70,0:52:11.60,3127.7,137931570,3131.6,138103560
Tamaki,999,0:52:16.55,0:52:20.75,3136.55,138321855,3140.75,138507075
Tamaki,1002,0:52:23.05,0:52:25.62,3143.05,138608505,3145.62,138721842
Tamaki,1003,0:52:25.62,0:52:28.56,3145.62,138721842,3148.56,138851496
Tamaki,1004,0:52:28.56,0:52:33.16,3148.56,138851496,3153.16,139054356
Tamaki,1005,0:52:33.16,0:52:37.10,3153.16,139054356,3157.1,139228110
Tamaki,1006,0:52:37.10,0:52:41.10,3157.1,139228110,3161.1,139404510
Tamaki,1010,0:52:48.55,0:52:51.60,3168.55,139733055,3171.6,139867560
Tamaki,1011,0:52:51.60,0:52:56.75,3171.6,139867560,3176.75,140094675
Tamaki,1019,0:53:21.65,0:53:24.06,3201.65,141192765,3204.06,141299046
Tamaki,1020,0:53:24.06,0:53:28.89,3204.06,141299046,3208.89,141512049
Tamaki,1021,0:53:28.89,0:53:31.64,3208.89,141512049,3211.64,141633324
Tamaki,1022,0:53:31.64,0:53:35.60,3211.64,141633324,3215.6,141807960
Tamaki,1023,0:53:38.85,0:53:43.65,3218.85,141951285,3223.65,142162965
Tamaki,1028,0:54:00.60,0:54:02.85,3240.6,142910460,3242.85,143009685
Tamaki,1038,0:54:41.70,0:54:44.35,3281.7,144722970,3284.35,144839835
Tamaki,1040,0:54:47.15,0:54:51.40,3287.15,144963315,3291.4,145150740
Tamaki,1042,0:54:55.70,0:54:57.00,3295.7,145340370,3297.0,145397700
Tamaki,1044,0:54:59.30,0:55:00.60,3299.3,145499130,3300.6,145556460
Tamaki,1046,0:55:02.20,0:55:04.05,3302.2,145627020,3304.05,145708605
Tamaki,1049,0:55:09.85,0:55:12.10,3309.85,145964385,3312.1,146063610
Tamaki,1051,0:55:19.15,0:55:21.05,3319.15,146374515,3321.05,146458305
Tamaki,1053,0:55:22.30,0:55:24.20,3322.3,146513430,3324.2,146597220
Tamaki,1056,0:55:30.20,0:55:33.95,3330.2,146861820,3333.95,147027195
Tamaki,1058,0:55:35.75,0:55:39.55,3335.75,147106575,3339.55,147274155
Tamaki,1060,0:55:43.05,0:55:46.75,3343.05,147428505,3346.75,147591675
Tamaki,1062,0:55:48.45,0:55:51.50,3348.45,147666645,3351.5,147801150
Tamaki,1065,0:55:56.10,0:56:02.55,3356.1,148004010,3362.55,148288455
Tamaki,1066,0:56:02.55,0:56:05.34,3362.55,148288455,3365.34,148411494
Tamaki,1067,0:56:05.34,0:56:11.05,3365.34,148411494,3371.05,148663305
Tamaki,1068,0:56:11.05,0:56:13.30,3371.05,148663305,3373.3,148762530
Tamaki,1069,0:56:13.30,0:56:18.54,3373.3,148762530,3378.54,148993614
Tamaki,1070,0:56:18.54,0:56:20.95,3378.54,148993614,3380.95,149099895
Tamaki,1073,0:56:26.05,0:56:29.70,3386.05,149324805,3389.7,149485770
Tamaki,1075,0:56:33.25,0:56:35.90,3393.25,149642325,3395.9,149759190
Tamaki,1076,0:56:35.90,0:56:38.85,3395.9,149759190,3398.85,149889285
Tamaki,1079,0:56:45.95,0:56:51.20,3405.95,150202395,3411.2,150433920
Tamaki,1082,0:56:55.65,0:56:59.60,3415.65,150630165,3419.6,150804360
Tamaki,1085,0:57:06.50,0:57:10.80,3426.5,151108650,3430.8,151298280
Tamaki,1086,0:57:10.80,0:57:12.65,3430.8,151298280,3432.65,151379865
Tamaki,1088,0:57:15.50,0:57:24.40,3435.5,151505550,3444.4,151898040
Tamaki,1090,0:57:28.20,0:57:29.60,3448.2,152065620,3449.6,152127360
